Credit Card Number,Name,ID Number,Amount,Direction,Transaction Time
4105101730651561,Amanda Evans,48101028,7000,out,2022-12-30 23:16:08
4105425909210580,Ellen Austin,970728132,3173,out,2022-12-30 04:33:49
4105425909210580,Ellen Austin,970728132,4520,out,2022-12-30 05:37:18
4105425909210580,Ellen Austin,970728132,1126,out,2022-12-30 05:40:14
4105425909210580,Ellen Austin,970728132,6481,out,2022-12-30 10:50:09
4105425909210580,Ellen Austin,970728132,7311,in,2022-12-30 10:50:35
4105425909210580,Ellen Austin,970728132,5735,in,2022-12-30 16:38:03
4105425909210580,Ellen Austin,970728132,6211,in,2022-12-30 17:07:26
4105425909210580,Ellen Austin,970728132,2373,out,2022-12-30 19:11:06
4105993507122861,Abigail Montes,770127687,1792,in,2022-12-30 02:23:18
4105993507122861,Abigail Montes,770127687,9739,in,2022-12-30 12:32:37
4105993507122861,Abigail Montes,770127687,3954,out,2022-12-30 12:42:13
4105993507122861,Abigail Montes,770127687,8626,in,2022-12-30 13:53:41
4105993507122861,Abigail Montes,770127687,7342,in,2022-12-30 18:29:33
4105993507122861,Abigail Montes,770127687,9867,in,2022-12-30 18:38:28
4105993507122861,Abigail Montes,770127687,1233,in,2022-12-30 18:43:55
4105993507122861,Abigail Montes,770127687,2450,in,2022-12-30 19:16:48
4105993507122861,Abigail Montes,770127687,3171,out,2022-12-30 23:44:10
4105998026518234,Michael Munoz,900709423,4778,out,2022-12-30 19:31:54
4105998026518234,Michael Munoz,900709423,2170,in,2022-12-30 19:35:44
4105998026518234,Michael Munoz,900709423,9394,in,2022-12-30 20:26:03
4105998026518234,Michael Munoz,900709423,2726,out,2022-12-30 20:34:20
4105998026518234,Michael Munoz,900709423,8291,out,2022-12-30 20:57:02
4105998026518234,Michael Munoz,900709423,3034,in,2022-12-30 21:47:21
4105998026518234,Michael Munoz,900709423,2056,out,2022-12-30 22:07:12
4106381474530093,Shannon Rose,620527870,9107,in,2022-12-30 00:11:02
4106381474530093,Shannon Rose,620527870,1789,out,2022-12-30 01:03:56
4106381474530093,Shannon Rose,620527870,8471,in,2022-12-30 01:09:23
4106381474530093,Shannon Rose,620527870,7181,in,2022-12-30 05:52:48
4106381474530093,Shannon Rose,620527870,4870,in,2022-12-30 05:56:45
4106381474530093,Shannon Rose,620527870,1642,out,2022-12-30 05:59:04
4106381474530093,Shannon Rose,620527870,9970,out,2022-12-30 06:30:42
4106381474530093,Shannon Rose,620527870,2085,out,2022-12-30 07:43:18
4106381474530093,Shannon Rose,620527870,4940,in,2022-12-30 07:51:20
4106381474530093,Shannon Rose,620527870,1157,out,2022-12-30 07:53:19
4106381474530093,Shannon Rose,620527870,9472,out,2022-12-30 19:59:19
4106381474530093,Shannon Rose,620527870,4990,in,2022-12-30 20:02:52
4106381474530093,Shannon Rose,620527870,9513,in,2022-12-30 23:51:13
4106992639765539,Lee Stanley,700707752,1859,in,2022-12-30 04:26:08
4106992639765539,Lee Stanley,700707752,1725,in,2022-12-30 13:47:21
4107458479823027,Amanda Lucero,421202178,3979,in,2022-12-30 04:09:57
4107458479823027,Amanda Lucero,421202178,9007,in,2022-12-30 11:35:23
4107458479823027,Amanda Lucero,421202178,2701,in,2022-12-30 17:16:04
4107458479823027,Amanda Lucero,421202178,9767,in,2022-12-30 18:11:55
4107458479823027,Amanda Lucero,421202178,1916,in,2022-12-30 21:17:56
4107458479823027,Amanda Lucero,421202178,8121,out,2022-12-30 23:07:09
4107477304176419,Jill Webb,691123918,3112,out,2022-12-30 07:09:55
4107477304176419,Jill Webb,691123918,5077,out,2022-12-30 12:24:47
4107477304176419,Jill Webb,691123918,5586,out,2022-12-30 12:31:09
4107477304176419,Jill Webb,691123918,4994,out,2022-12-30 15:07:17
4107477304176419,Jill Webb,691123918,3603,out,2022-12-30 22:51:06
4107735847209884,Kathleen Singh,770923972,6599,in,2022-12-30 04:21:58
4107735847209884,Kathleen Singh,770923972,9144,out,2022-12-30 04:31:55
4107735847209884,Kathleen Singh,770923972,2452,out,2022-12-30 05:53:45
4107735847209884,Kathleen Singh,770923972,9533,out,2022-12-30 05:56:45
4107735847209884,Kathleen Singh,770923972,3117,out,2022-12-30 06:21:09
4107735847209884,Kathleen Singh,770923972,6749,in,2022-12-30 17:36:27
4107735847209884,Kathleen Singh,770923972,6576,in,2022-12-30 22:47:07
4107735847209884,Kathleen Singh,770923972,5870,in,2022-12-30 22:50:11
4108349406417364,Tyler Hughes,630421329,2844,out,2022-12-30 00:27:11
4108349406417364,Tyler Hughes,630421329,37,in,2022-12-30 00:29:40
4108349406417364,Tyler Hughes,630421329,9534,in,2022-12-30 00:34:18
4108349406417364,Tyler Hughes,630421329,1998,out,2022-12-30 01:25:54
4108349406417364,Tyler Hughes,630421329,4724,in,2022-12-30 10:42:13
4108349406417364,Tyler Hughes,630421329,4844,in,2022-12-30 14:04:01
4108349406417364,Tyler Hughes,630421329,635,out,2022-12-30 16:16:53
4108349406417364,Tyler Hughes,630421329,5583,in,2022-12-30 17:18:54
4108349406417364,Tyler Hughes,630421329,6685,in,2022-12-30 17:19:56
4108349406417364,Tyler Hughes,630421329,5961,out,2022-12-30 20:20:41
4109729003272131,Theresa Rojas,830102666,5755,in,2022-12-30 07:58:51
4109729003272131,Theresa Rojas,830102666,6204,out,2022-12-30 09:53:19
4109729003272131,Theresa Rojas,830102666,7961,out,2022-12-30 12:34:14
4109729003272131,Theresa Rojas,830102666,8964,out,2022-12-30 15:10:39
4109729003272131,Theresa Rojas,830102666,8024,in,2022-12-30 15:39:44
4109729003272131,Theresa Rojas,830102666,2803,out,2022-12-30 15:44:07
4109729003272131,Theresa Rojas,830102666,5184,in,2022-12-30 19:51:00
4109729003272131,Theresa Rojas,830102666,1962,out,2022-12-30 20:03:21
4109850247212913,Christopher Guzman,82122365,8589,out,2022-12-30 01:17:26
4109850247212913,Christopher Guzman,82122365,6057,out,2022-12-30 08:48:22
4109850247212913,Christopher Guzman,82122365,9742,out,2022-12-30 12:43:20
4109850247212913,Christopher Guzman,82122365,8229,in,2022-12-30 17:30:06
4109850247212913,Christopher Guzman,82122365,3012,out,2022-12-30 21:57:00
4109850247212913,Christopher Guzman,82122365,3467,out,2022-12-30 22:00:45
4109850247212913,Christopher Guzman,82122365,685,out,2022-12-30 22:42:51
4109850247212913,Christopher Guzman,82122365,5846,in,2022-12-30 23:25:10
4109962152551209,Traci Phelps,970915272,5974,out,2022-12-30 01:48:31
4109962152551209,Traci Phelps,970915272,5945,out,2022-12-30 03:35:52
4109962152551209,Traci Phelps,970915272,3101,in,2022-12-30 07:54:00
4109962152551209,Traci Phelps,970915272,6692,in,2022-12-30 17:19:48
4109962152551209,Traci Phelps,970915272,8939,out,2022-12-30 20:33:53
4109962152551209,Traci Phelps,970915272,2877,in,2022-12-30 20:42:26
4110170536829997,Jacob Brown,480511961,665,in,2022-12-30 03:44:44
4110170536829997,Jacob Brown,480511961,2247,out,2022-12-30 13:28:34
4110170536829997,Jacob Brown,480511961,4015,out,2022-12-30 14:59:10
4110170536829997,Jacob Brown,480511961,1150,out,2022-12-30 16:09:58
4110170536829997,Jacob Brown,480511961,2088,out,2022-12-30 16:12:57
4110170536829997,Jacob Brown,480511961,9524,in,2022-12-30 23:30:58
4110170536829997,Jacob Brown,480511961,4254,in,2022-12-30 23:38:01
4110286189140944,Christopher Bridges,650802178,5165,in,2022-12-30 05:12:08
4110286189140944,Christopher Bridges,650802178,9934,out,2022-12-30 05:37:07
4110286189140944,Christopher Bridges,650802178,4054,out,2022-12-30 07:38:16
4110286189140944,Christopher Bridges,650802178,5939,in,2022-12-30 13:27:54
4110286189140944,Christopher Bridges,650802178,7678,out,2022-12-30 16:49:57
4110286189140944,Christopher Bridges,650802178,1193,in,2022-12-30 18:19:50
4110286189140944,Christopher Bridges,650802178,7762,in,2022-12-30 22:01:42
4110575756641510,Harold Jones,860221657,5529,out,2022-12-30 10:16:27
4110575756641510,Harold Jones,860221657,4277,in,2022-12-30 10:23:39
4110575756641510,Harold Jones,860221657,1497,out,2022-12-30 13:13:42
4110575756641510,Harold Jones,860221657,2619,in,2022-12-30 17:47:55
4110575756641510,Harold Jones,860221657,2472,out,2022-12-30 19:38:54
4110575756641510,Harold Jones,860221657,141,in,2022-12-30 19:42:51
4110757420794335,Joseph Price,850705333,2854,in,2022-12-30 01:13:43
4110757420794335,Joseph Price,850705333,4778,in,2022-12-30 03:07:18
4110757420794335,Joseph Price,850705333,640,in,2022-12-30 03:51:14
4110757420794335,Joseph Price,850705333,6246,out,2022-12-30 05:50:01
4110757420794335,Joseph Price,850705333,5852,out,2022-12-30 06:17:45
4110757420794335,Joseph Price,850705333,3901,in,2022-12-30 06:28:57
4110757420794335,Joseph Price,850705333,5238,out,2022-12-30 06:30:45
4110757420794335,Joseph Price,850705333,8668,in,2022-12-30 07:40:59
4110757420794335,Joseph Price,850705333,9627,out,2022-12-30 10:03:41
4110757420794335,Joseph Price,850705333,180,in,2022-12-30 11:06:38
4110757420794335,Joseph Price,850705333,5776,in,2022-12-30 13:11:04
4110757420794335,Joseph Price,850705333,9778,out,2022-12-30 14:08:31
4110757420794335,Joseph Price,850705333,6886,out,2022-12-30 16:35:24
4110757420794335,Joseph Price,850705333,1714,out,2022-12-30 17:14:33
4110757420794335,Joseph Price,850705333,6092,in,2022-12-30 20:41:43
4112222971933756,Russell Jones,660410355,4100,in,2022-12-30 07:58:59
4112222971933756,Russell Jones,660410355,3313,in,2022-12-30 19:04:04
4112462015452120,Ashley Harris,590524448,3525,in,2022-12-30 14:56:51
4112462015452120,Ashley Harris,590524448,5086,in,2022-12-30 21:33:32
4112941173965361,Nicholas Wright,720109751,7931,out,2022-12-30 07:34:17
4112941173965361,Nicholas Wright,720109751,7281,out,2022-12-30 13:43:15
4112941173965361,Nicholas Wright,720109751,8576,out,2022-12-30 17:05:27
4112941173965361,Nicholas Wright,720109751,1225,out,2022-12-30 17:34:50
4112941173965361,Nicholas Wright,720109751,8139,in,2022-12-30 21:04:50
4113172360270980,Kelly Howard,930402451,3989,in,2022-12-30 04:53:06
4113172360270980,Kelly Howard,930402451,709,out,2022-12-30 21:39:48
4113432511220890,Brian Gardner,761028767,1884,in,2022-12-30 00:13:52
4113432511220890,Brian Gardner,761028767,7572,out,2022-12-30 00:14:13
4113432511220890,Brian Gardner,761028767,5367,in,2022-12-30 01:33:24
4113432511220890,Brian Gardner,761028767,4010,out,2022-12-30 06:42:23
4113432511220890,Brian Gardner,761028767,2647,out,2022-12-30 13:07:05
4113432511220890,Brian Gardner,761028767,7631,in,2022-12-30 13:37:33
4114143610385372,Sandra Moore,7805102,2756,out,2022-12-30 00:43:58
4114143610385372,Sandra Moore,7805102,8453,in,2022-12-30 03:38:59
4114143610385372,Sandra Moore,7805102,7900,out,2022-12-30 14:41:29
4114143610385372,Sandra Moore,7805102,5467,out,2022-12-30 15:38:02
4114143610385372,Sandra Moore,7805102,8753,in,2022-12-30 15:46:01
4114143610385372,Sandra Moore,7805102,843,in,2022-12-30 15:47:03
4114494704787712,Michael Perez,600421953,2879,out,2022-12-30 02:01:24
4114494704787712,Michael Perez,600421953,6406,out,2022-12-30 19:08:11
4114494704787712,Michael Perez,600421953,9140,in,2022-12-30 23:55:44
4115051685271576,Erin Ortiz,850805694,7516,out,2022-12-30 03:12:32
4115051685271576,Erin Ortiz,850805694,8416,out,2022-12-30 09:06:33
4115051685271576,Erin Ortiz,850805694,3889,out,2022-12-30 11:22:07
4115051685271576,Erin Ortiz,850805694,3545,out,2022-12-30 14:16:14
4115051685271576,Erin Ortiz,850805694,4321,out,2022-12-30 14:33:21
4115051685271576,Erin Ortiz,850805694,5960,in,2022-12-30 15:39:17
4115051685271576,Erin Ortiz,850805694,4062,in,2022-12-30 16:03:58
4115051685271576,Erin Ortiz,850805694,2804,in,2022-12-30 16:12:19
4115051685271576,Erin Ortiz,850805694,2051,in,2022-12-30 16:18:10
4115051685271576,Erin Ortiz,850805694,2129,out,2022-12-30 18:53:59
4115157576061651,Bradley Cobb,461217698,7707,out,2022-12-30 03:06:30
4115157576061651,Bradley Cobb,461217698,5173,out,2022-12-30 04:55:20
4115157576061651,Bradley Cobb,461217698,2320,out,2022-12-30 07:36:18
4115157576061651,Bradley Cobb,461217698,5514,in,2022-12-30 15:53:27
4115157576061651,Bradley Cobb,461217698,465,in,2022-12-30 18:35:07
4115157576061651,Bradley Cobb,461217698,2913,in,2022-12-30 23:05:50
4115871572851747,John Grant Jr.,560814599,3394,out,2022-12-30 05:50:08
4115871572851747,John Grant Jr.,560814599,5238,in,2022-12-30 15:31:05
4115871572851747,John Grant Jr.,560814599,7814,in,2022-12-30 16:55:31
4115871572851747,John Grant Jr.,560814599,4972,in,2022-12-30 23:07:39
4115871572851747,John Grant Jr.,560814599,3113,in,2022-12-30 23:15:44
4116210768778100,Madison Thompson,890521847,3310,out,2022-12-30 06:17:56
4116210768778100,Madison Thompson,890521847,416,in,2022-12-30 06:21:44
4116210768778100,Madison Thompson,890521847,1744,out,2022-12-30 08:33:57
4116210768778100,Madison Thompson,890521847,6774,out,2022-12-30 19:23:02
4116808674346068,Nicholas Hernandez,580113387,7844,in,2022-12-30 00:09:34
4116808674346068,Nicholas Hernandez,580113387,5213,out,2022-12-30 03:10:52
4116808674346068,Nicholas Hernandez,580113387,8272,in,2022-12-30 20:50:19
4117256961253234,Todd Ellis,730130980,2696,out,2022-12-30 01:05:50
4117256961253234,Todd Ellis,730130980,3695,out,2022-12-30 01:11:13
4117256961253234,Todd Ellis,730130980,9106,out,2022-12-30 10:02:37
4117256961253234,Todd Ellis,730130980,7476,out,2022-12-30 12:33:44
4117256961253234,Todd Ellis,730130980,269,in,2022-12-30 14:18:57
4117256961253234,Todd Ellis,730130980,4811,out,2022-12-30 18:00:58
4117256961253234,Todd Ellis,730130980,3007,out,2022-12-30 18:05:29
4117256961253234,Todd Ellis,730130980,8899,out,2022-12-30 22:25:11
4117256961253234,Todd Ellis,730130980,6,in,2022-12-30 23:49:07
4117256961253234,Todd Ellis,730130980,2477,out,2022-12-30 23:51:26
4117969181155662,Mary White,58011478,2443,out,2022-12-30 06:19:38
4117969181155662,Mary White,58011478,1707,out,2022-12-30 07:13:42
4117969181155662,Mary White,58011478,5660,in,2022-12-30 14:09:52
4117969181155662,Mary White,58011478,29,out,2022-12-30 23:07:32
4118114156828337,Thomas Townsend,450508487,5248,out,2022-12-30 01:25:08
4118114156828337,Thomas Townsend,450508487,1187,in,2022-12-30 01:43:51
4118114156828337,Thomas Townsend,450508487,2725,in,2022-12-30 04:09:43
4118114156828337,Thomas Townsend,450508487,1173,in,2022-12-30 05:07:24
4118114156828337,Thomas Townsend,450508487,5647,in,2022-12-30 05:24:40
4118114156828337,Thomas Townsend,450508487,3499,in,2022-12-30 14:58:47
4118210505716676,Stephen Wilson,770203190,7140,in,2022-12-30 01:25:59
4118210505716676,Stephen Wilson,770203190,446,out,2022-12-30 10:45:12
4118210505716676,Stephen Wilson,770203190,7490,in,2022-12-30 13:55:43
4118210505716676,Stephen Wilson,770203190,7910,in,2022-12-30 16:05:08
4119644677161205,Brad Cook,620626579,889,out,2022-12-30 01:46:09
4119644677161205,Brad Cook,620626579,8961,out,2022-12-30 09:30:27
4119644677161205,Brad Cook,620626579,4811,out,2022-12-30 12:33:00
4119644677161205,Brad Cook,620626579,9812,out,2022-12-30 17:43:20
4119684820256619,Benjamin Wright,730427943,7403,out,2022-12-30 01:21:42
4119684820256619,Benjamin Wright,730427943,8863,in,2022-12-30 02:16:36
4119684820256619,Benjamin Wright,730427943,4545,out,2022-12-30 12:12:52
4119684820256619,Benjamin Wright,730427943,7352,in,2022-12-30 17:40:09
4119684820256619,Benjamin Wright,730427943,7510,in,2022-12-30 17:45:13
4119684820256619,Benjamin Wright,730427943,1473,out,2022-12-30 19:55:02
4119684820256619,Benjamin Wright,730427943,2432,in,2022-12-30 22:24:07
4119819567353753,Cynthia Henderson,940212885,5149,out,2022-12-30 03:48:58
4119819567353753,Cynthia Henderson,940212885,4170,in,2022-12-30 03:49:41
4119819567353753,Cynthia Henderson,940212885,9314,in,2022-12-30 08:11:52
4119819567353753,Cynthia Henderson,940212885,4721,out,2022-12-30 08:18:36
4119819567353753,Cynthia Henderson,940212885,4413,in,2022-12-30 19:50:53
4119819567353753,Cynthia Henderson,940212885,876,out,2022-12-30 21:16:41
4119819567353753,Cynthia Henderson,940212885,2905,out,2022-12-30 23:06:54
4120665227965800,Jessica Roach,930630988,3490,out,2022-12-30 00:21:26
4120665227965800,Jessica Roach,930630988,3744,out,2022-12-30 06:49:09
4120665227965800,Jessica Roach,930630988,4808,out,2022-12-30 08:47:06
4120665227965800,Jessica Roach,930630988,7825,out,2022-12-30 08:49:03
4120665227965800,Jessica Roach,930630988,5308,in,2022-12-30 10:30:38
4120665227965800,Jessica Roach,930630988,67,in,2022-12-30 10:52:19
4120665227965800,Jessica Roach,930630988,9499,out,2022-12-30 14:39:57
4120665227965800,Jessica Roach,930630988,6012,in,2022-12-30 14:43:35
4120665227965800,Jessica Roach,930630988,2258,out,2022-12-30 18:04:11
4120665227965800,Jessica Roach,930630988,4586,out,2022-12-30 18:10:58
4120665227965800,Jessica Roach,930630988,5272,in,2022-12-30 22:24:16
4120665227965800,Jessica Roach,930630988,1533,out,2022-12-30 22:42:45
4120665227965800,Jessica Roach,930630988,8986,in,2022-12-30 22:46:23
4120818771756733,Julie Sanchez,031025910,6993,in,2022-12-30 17:55:27
4120818771756733,Julie Sanchez,031025910,661,in,2022-12-30 19:18:09
4120818771756733,Julie Sanchez,031025910,4807,out,2022-12-30 21:13:09
4120818771756733,Julie Sanchez,031025910,6272,in,2022-12-30 23:16:28
4121063843423249,Jermaine Brown,011127982,5921,out,2022-12-30 09:18:21
4121063843423249,Jermaine Brown,011127982,6661,out,2022-12-30 16:46:23
4121063843423249,Jermaine Brown,011127982,7755,out,2022-12-30 22:38:25
4121125983742793,Mr. Mason Montgomery,680710827,3001,in,2022-12-30 06:28:12
4121125983742793,Mr. Mason Montgomery,680710827,4478,in,2022-12-30 10:41:42
4121125983742793,Mr. Mason Montgomery,680710827,8681,in,2022-12-30 11:08:27
4121125983742793,Mr. Mason Montgomery,680710827,7071,in,2022-12-30 13:46:36
4121125983742793,Mr. Mason Montgomery,680710827,3235,in,2022-12-30 15:38:49
4121125983742793,Mr. Mason Montgomery,680710827,499,out,2022-12-30 15:41:25
4121125983742793,Mr. Mason Montgomery,680710827,6608,out,2022-12-30 20:34:28
4121125983742793,Mr. Mason Montgomery,680710827,3826,in,2022-12-30 23:34:04
4121439834402840,Brent Rice,850104306,2981,in,2022-12-30 02:34:23
4121439834402840,Brent Rice,850104306,1506,out,2022-12-30 07:59:17
4121439834402840,Brent Rice,850104306,2539,out,2022-12-30 09:06:10
4121439834402840,Brent Rice,850104306,5149,out,2022-12-30 10:31:09
4121439834402840,Brent Rice,850104306,6460,out,2022-12-30 10:31:55
4121439834402840,Brent Rice,850104306,2005,in,2022-12-30 19:57:47
4121439834402840,Brent Rice,850104306,805,in,2022-12-30 21:51:00
4121439834402840,Brent Rice,850104306,1564,in,2022-12-30 21:57:43
4121982273234232,Angela Fox,431008861,5457,in,2022-12-30 05:14:44
4121982273234232,Angela Fox,431008861,8238,out,2022-12-30 05:20:43
4121982273234232,Angela Fox,431008861,5953,in,2022-12-30 17:19:46
4121982273234232,Angela Fox,431008861,1938,in,2022-12-30 18:14:19
4121982273234232,Angela Fox,431008861,9270,out,2022-12-30 18:32:43
4121982273234232,Angela Fox,431008861,2170,out,2022-12-30 18:51:13
4121982273234232,Angela Fox,431008861,5358,out,2022-12-30 19:11:24
4121982273234232,Angela Fox,431008861,9876,out,2022-12-30 19:35:57
4122195294450716,Samuel Ramos,460424156,4514,out,2022-12-30 00:26:35
4122195294450716,Samuel Ramos,460424156,1598,out,2022-12-30 00:30:53
4122195294450716,Samuel Ramos,460424156,7380,in,2022-12-30 02:40:46
4122195294450716,Samuel Ramos,460424156,7030,out,2022-12-30 19:38:54
4122607189533208,Jeffrey Green,85072824,7764,out,2022-12-30 07:23:22
4122607189533208,Jeffrey Green,85072824,7476,out,2022-12-30 07:56:48
4122607189533208,Jeffrey Green,85072824,4662,in,2022-12-30 18:56:37
4122708918607600,Dr. Heather Price MD,710220580,744,out,2022-12-30 01:53:36
4122708918607600,Dr. Heather Price MD,710220580,2648,in,2022-12-30 03:19:38
4122708918607600,Dr. Heather Price MD,710220580,4208,out,2022-12-30 07:28:33
4122708918607600,Dr. Heather Price MD,710220580,9511,out,2022-12-30 15:01:26
4122708918607600,Dr. Heather Price MD,710220580,9382,out,2022-12-30 20:31:38
4122708918607600,Dr. Heather Price MD,710220580,7550,in,2022-12-30 21:39:39
4123247784031362,Lauren Hart,680505258,5786,in,2022-12-30 04:43:58
4123247784031362,Lauren Hart,680505258,7226,out,2022-12-30 08:44:35
4123247784031362,Lauren Hart,680505258,8941,out,2022-12-30 10:08:31
4123247784031362,Lauren Hart,680505258,9404,in,2022-12-30 11:16:39
4123247784031362,Lauren Hart,680505258,2492,out,2022-12-30 12:55:33
4123247784031362,Lauren Hart,680505258,5979,in,2022-12-30 20:58:56
4123842602438722,Leslie Hill MD,571203902,104,out,2022-12-30 02:15:35
4123842602438722,Leslie Hill MD,571203902,1739,out,2022-12-30 07:51:56
4123842602438722,Leslie Hill MD,571203902,2643,in,2022-12-30 09:13:37
4123842602438722,Leslie Hill MD,571203902,9882,in,2022-12-30 09:18:36
4123842602438722,Leslie Hill MD,571203902,401,out,2022-12-30 15:01:44
4123842602438722,Leslie Hill MD,571203902,8516,in,2022-12-30 23:36:29
4123884881435672,Christopher Clark,610331103,9812,out,2022-12-30 02:57:45
4123884881435672,Christopher Clark,610331103,9965,out,2022-12-30 03:00:02
4123884881435672,Christopher Clark,610331103,3487,out,2022-12-30 07:21:00
4123884881435672,Christopher Clark,610331103,5659,in,2022-12-30 08:07:33
4123884881435672,Christopher Clark,610331103,6626,in,2022-12-30 11:38:36
4123884881435672,Christopher Clark,610331103,8309,out,2022-12-30 11:38:55
4123884881435672,Christopher Clark,610331103,7451,out,2022-12-30 11:48:31
4123884881435672,Christopher Clark,610331103,4708,out,2022-12-30 11:52:33
4123884881435672,Christopher Clark,610331103,548,in,2022-12-30 12:37:17
4123884881435672,Christopher Clark,610331103,8118,out,2022-12-30 15:56:41
4123884881435672,Christopher Clark,610331103,1687,in,2022-12-30 16:02:32
4123884881435672,Christopher Clark,610331103,9806,in,2022-12-30 17:03:08
4124028531622615,James Wright,580404862,766,in,2022-12-30 07:16:39
4124028531622615,James Wright,580404862,6450,out,2022-12-30 07:17:47
4124028531622615,James Wright,580404862,7572,in,2022-12-30 07:23:57
4124028531622615,James Wright,580404862,6967,out,2022-12-30 13:10:30
4124028531622615,James Wright,580404862,4552,out,2022-12-30 14:07:25
4124028531622615,James Wright,580404862,1251,in,2022-12-30 17:36:09
4124028531622615,James Wright,580404862,2961,out,2022-12-30 20:16:39
4124028531622615,James Wright,580404862,1564,in,2022-12-30 22:14:21
4124028531622615,James Wright,580404862,2015,in,2022-12-30 22:35:53
4124028531622615,James Wright,580404862,8694,out,2022-12-30 23:18:52
4124666389709776,Cindy Gibson,690602750,4156,out,2022-12-30 04:13:29
4124666389709776,Cindy Gibson,690602750,457,out,2022-12-30 11:07:06
4124666389709776,Cindy Gibson,690602750,553,in,2022-12-30 13:26:13
4124666389709776,Cindy Gibson,690602750,6617,in,2022-12-30 21:13:00
4124666389709776,Cindy Gibson,690602750,9857,in,2022-12-30 21:35:01
4124666389709776,Cindy Gibson,690602750,6453,out,2022-12-30 22:27:35
4124666389709776,Cindy Gibson,690602750,4198,in,2022-12-30 22:46:10
4124666389709776,Cindy Gibson,690602750,9876,out,2022-12-30 23:42:02
4124871075802592,John Greer,891210243,8099,out,2022-12-30 01:23:59
4124871075802592,John Greer,891210243,5566,in,2022-12-30 01:48:37
4124871075802592,John Greer,891210243,5554,in,2022-12-30 05:09:30
4124871075802592,John Greer,891210243,9496,out,2022-12-30 11:29:31
4124871075802592,John Greer,891210243,4102,in,2022-12-30 17:08:59
4124871075802592,John Greer,891210243,9702,in,2022-12-30 22:18:05
4124871075802592,John Greer,891210243,1777,out,2022-12-30 22:22:07
4124871075802592,John Greer,891210243,2751,out,2022-12-30 22:51:33
4125113460918736,Vickie Ortiz,63101925,1648,out,2022-12-30 01:11:46
4125113460918736,Vickie Ortiz,63101925,6092,out,2022-12-30 01:16:52
4125113460918736,Vickie Ortiz,63101925,5412,in,2022-12-30 01:26:35
4125113460918736,Vickie Ortiz,63101925,7495,out,2022-12-30 01:28:43
4125113460918736,Vickie Ortiz,63101925,5414,in,2022-12-30 06:14:41
4125113460918736,Vickie Ortiz,63101925,4908,in,2022-12-30 09:36:51
4125520119119179,Roy Hudson,460210190,3045,in,2022-12-30 05:49:42
4125520119119179,Roy Hudson,460210190,7570,in,2022-12-30 09:43:41
4125520119119179,Roy Hudson,460210190,1221,in,2022-12-30 10:35:43
4125520119119179,Roy Hudson,460210190,8746,out,2022-12-30 18:24:25
4125520119119179,Roy Hudson,460210190,9135,out,2022-12-30 18:24:47
4125520119119179,Roy Hudson,460210190,8873,in,2022-12-30 21:37:32
4125520119119179,Roy Hudson,460210190,8887,in,2022-12-30 22:45:18
4125520119119179,Roy Hudson,460210190,6708,in,2022-12-30 23:04:09
4125520119119179,Roy Hudson,460210190,7833,out,2022-12-30 23:12:21
4125520119119179,Roy Hudson,460210190,4471,in,2022-12-30 23:14:39
4125525546419365,Joseph Howard,780220594,8439,in,2022-12-30 00:47:19
4125525546419365,Joseph Howard,780220594,1883,in,2022-12-30 00:52:43
4125525546419365,Joseph Howard,780220594,1455,in,2022-12-30 10:09:25
4125525546419365,Joseph Howard,780220594,7182,out,2022-12-30 10:15:52
4125525546419365,Joseph Howard,780220594,7195,in,2022-12-30 11:01:08
4125525546419365,Joseph Howard,780220594,8743,out,2022-12-30 13:10:29
4125525546419365,Joseph Howard,780220594,2773,in,2022-12-30 15:56:29
4125525546419365,Joseph Howard,780220594,520,in,2022-12-30 16:05:46
4125525546419365,Joseph Howard,780220594,2061,in,2022-12-30 16:12:26
4125525546419365,Joseph Howard,780220594,8057,in,2022-12-30 16:48:11
4125525546419365,Joseph Howard,780220594,9875,out,2022-12-30 18:03:05
4125525546419365,Joseph Howard,780220594,1577,out,2022-12-30 18:37:39
4125525546419365,Joseph Howard,780220594,7587,in,2022-12-30 18:39:07
4125525546419365,Joseph Howard,780220594,4789,out,2022-12-30 18:41:11
4125525546419365,Joseph Howard,780220594,5079,out,2022-12-30 18:41:40
4125525546419365,Joseph Howard,780220594,1682,out,2022-12-30 20:36:07
4125711077170326,Zachary Wells,51082988,990,in,2022-12-30 01:54:31
4125711077170326,Zachary Wells,51082988,5922,out,2022-12-30 06:11:20
4125711077170326,Zachary Wells,51082988,606,out,2022-12-30 06:30:41
4125711077170326,Zachary Wells,51082988,6305,in,2022-12-30 07:02:25
4125711077170326,Zachary Wells,51082988,2711,in,2022-12-30 10:41:10
4125717263607732,Dr. Amanda Parker,520916647,4936,in,2022-12-30 06:20:18
4125717263607732,Dr. Amanda Parker,520916647,1766,out,2022-12-30 10:35:34
4125717263607732,Dr. Amanda Parker,520916647,3423,in,2022-12-30 11:19:55
4125717263607732,Dr. Amanda Parker,520916647,3553,out,2022-12-30 13:58:46
4125717263607732,Dr. Amanda Parker,520916647,8681,out,2022-12-30 14:50:00
4125717263607732,Dr. Amanda Parker,520916647,8512,out,2022-12-30 17:40:14
4125717263607732,Dr. Amanda Parker,520916647,2239,out,2022-12-30 18:29:58
4125717263607732,Dr. Amanda Parker,520916647,6655,out,2022-12-30 20:19:22
